user,location,tweet
BeAVoter4Life,"Los Angeles, CA","@kithercbaby @sgabig @DorisMele @ISafeyet @truthsearch1957 @Quin4Trump @kcinor @ButchOrNile @yvonnecar20 @keepitwilder @B26Rick @porfie_moreno @MarvinRJeffcoat @thedude77 @Cavitation19 @DarrellBuckne13 @FlownOverGuy @S51781902 @Una_Alta_Volta @SlaterBrowne @Gloriaoldsurfer @StillFreeSCOTTY @Wahboom @tnolwene @ernestleenot @Noel82002324 @jen95873143 @OldPrague @Lulublutwo @NotDorseyJack1 @NoBulls55224206 @Francine20171 @Maxamegalon2000 @abd130usa22nq @MarilynLavala @TrumpWonUKnowIt @NoMoreBlue1 @Michel78118339 @AdorablePups5 @tramalot @CougJoseph @LadyShark57 @ICanPlainlySee @BravoCompany66 @curtwaldrip @Tee2019K @patriot_roll @TheRebeluniter @Ecomemory1 Blue states send far more tax dollars to Washington than red states.

In fact, most blue states send more money to Washington than they get back in federal spending. Most red states make a profit from federal government’s system of taxing and spending. Blue can #BuildBackBetter"
JasonMccandles9,"Kentucky, USA",@Countdowntoxero @TIME @elonmusk Then why doesn't our government do that they just passed a bill for trillions with a t
ZenOfDesign,"Austin, TX",By shamelessly taking government subsidies while mocking ‘handouts’ for the poor and suffering? https://t.co/4WK3Apco8R
pyff33,"Katy, TX",@danielsgoldman More like who. I think we know who and Meadows decided that he didn’t want to be the rat to the biggest criminal in government history.
thestaredmonton,"Edmonton, Alberta",Government open to amending paid sick leave bill it wants passed by week’s end https://t.co/FefijMpZ97
dylan_rs7,Mars,"@justinwalker100 @Breaking911 Bruh, it says in the tittle, NYPD. Ran by democratic leaders in New York. It looks like your lacking basic understanding of how government failures affect every day citizens. Keep voting for Brandon"
Popcorns_Views,"Toronto, Ontario","Ontarians have to do everything ourselves.  Look for vaccination clinics, look for daycare, look for housing, defend ourselves from greedy landlords, call for more safe streets, more hospitals, more healthcare &amp; LTC services. Why do we have a provincial government anyhow?
#Onpoli https://t.co/fvPZ9h91xv"
angelfireeast24,Canada,Crazy theory time but could Mildred have been programed by the government to go crazy? Programed to be violent? To become a weapon? Maybe even to expose to the 4400? Or did she really just snap after being tortured? Go to revenge murder that quick? #4400cw Attacking the Rev too?
JWells11806655,"Richmond, TX",@LindseyGrahamSC @seanhannity @FoxNews Could you possibly comment on whether you are one of the “congressmen” who was texting with Meadows about how to overthrow our government?
MargieStoll,"Florida, USA","@LeehamUTD @TheCP_Masters @That1MenardFan @Kiso19941 @volsville @NASCARonNBC @23XIRacing @BubbaWallace @KurtBusch Hardly, we're the last generation that actually worked instead of getting handouts from the government.  Most of our generation believes in families helping one another and not GoFundMe. If you'll get 3k a month ss and retirement like I do and earned I'd be shocked."
ToniRenaissance,"Nashville, TN","Criminals who served in the lowest levels of Trump’s administration still haven’t been arrested for criming. Crimes are crimes. 

I know black people who’ve been arrested by our government or killed for less/nothing at all."
SilverRocks47,United States,@plainguy18 Same way the DMV makes it's own rules. Free floating Government wing unfortunately.
MashoBrhane,Australia,- @AbiyAhmedAli's government is impeding the delivery of much needed food aid and medical supplies from entering #Tigray. To continue starving the region @AbiyAhmedAli recently expelled UN staff. #TigrayGenocide @vickyford @BWoodward_UN
Specter24062395,"Florida, USA",Love the $xrp #fud. Why? So diamonds hands (including the government) can buy more cheaper. 🤣
beamsjimmy24,"Clarksville, Tennessee",Our Government and Joe Biden didn’t give us this freedom we enjoy. God give us this freedom. Only God can give us true freedom. No one can’t take that away because it is from God.
impishchimp,BC Canada,It is clearly very important to this government that we not see the true extent of the spread or interfere with their herd immunity experiment. #bcpoli https://t.co/FJ6Y3XQ9FN
MsRubyScarlet,Scotland,"@nondeplumeuk @LoveEUToo @marcuscarslaw1 @ScottishLabour Labour has never held power in Westminster without winning England. Scotland's Labour seats (of old) were only ever majority builders, never the deciding margin. A Labour government supported by the SNP would have no option but to allow the referendum. The alternative? UDI."
Brian71640515,Canada,@DiamondJimLowe Herbalife is not FDA approved &amp; is linked to liver damage in several countries according to this government web site.  https://t.co/lvoJg8lsFX
MikeMontrealer,"Chambly, Quebec, Canada","@perreaux To be fair, these people see a commercial for adult diapers and think it’s a coded message about how the government is trying to turn everyone into dependent babies or something. Some people are conditioned to see conspiracies everywhere by their echo chambers."
NapsAndSarcasm,"Calgary, Alberta","@Alex_S____ @Taswell_ @HockeyHoundShow @rwesthead @ASPphysician Your government has proven to be as inept as any can be, with this virus"
Joliet_HN,"Joliet, Illinois","Thirty-four new jobs proposed in 2022 budget, but changes planned before vote on Dec. 27. https://t.co/gTWnBanrnp"
ChronLaw,"Houston, TX","Boxine’s De-SPAC Transaction With 468 SPAC – Global Legal Chronicle – Global Legal Chronicle

ChronLaw Regulatory Law News
at https://t.co/fHk67mN3qY

#RegulatoryLaw #news #law #attorney #lawyer"
ChronLaw,"Houston, TX","Alectra Inc. announces the appointment of Christine Long to the position of Vice-President, Regulatory Affairs – Canada NewsWire

ChronLaw Regulatory Law News
at https://t.co/4JBJIL9Ln0

#RegulatoryLaw #news #law #attorney #lawyer"
45CaliGal,"🏄🌴🐬San Diego, CA  USA","2/ #Orwell 🔴1984👀👀👀👀
In Orwell’s “Ninety Eighty-Four”, the #totalitarian #government made dissent impossible by creating #Newspeak, a highly controlled language that suppresses specific ideas. This is happening now. Here are three real-life examples of elite organizations…"
joke_assassin,"Philadelphia, PA",@POTUS Renewing a passport is one of the easiest things to do with the government.
wayzata55361,"Wayzata, MN",@blurple11235813 @tfsm19 @healthyskeptic_ @FugitiveMn Wait…have you been brainwashed into thinking the government can control a virus? Wow. The sooner you educate yourself the easier life will become.
MarieSiobsbhndy,"North Haven, CT",@ChristopherHahn @joncoopertweets And I’m pretty sure Al Franken warned us he was dangerous for our Government. He had a few opinions on Mark Meadows. Ironic.
bustweiser,"New Hampshire, USA","@BillAckman #localism If anyone has a right to your income, first its your family, then friends and neighbors, your town and State next. Federal government should be the last one to touch your money."
jamesamcgee,United States,"@jeffjmiller23 @foofdawg @MdRisette I agree. Government is not our friend. It’s also not our foe. It exists to govern…and to preserve its own existence. Truth comes from science, not politicians. If you listen to scientists, they have never denied the existence of some risk, but they maintain benefits &gt;&gt;&gt; risks."
ThisDud30190229,"Florida, USA","@DeanObeidallah Keep waiting, keep harboring and keep being bitter...All while your government chips away at your freedom every day."
69145ba7b82d4f9,"Key West, FL",Don Lemon doesn't understand the meaning of a Coup!! A Coup is when a political party or military attempts to overthrow a sitting leader and government. Donald Trump  was still the leader and in power January 6th. He can't overthrow his own administration!!
BrianCBock,"Downey, CA",So when is the #January6thCommittee going to start subpoenas on members of the House and Senate who conspired to overthrow the government?
TheBeehammer,"Dayton, OH","@safe_secs Here's the scarier part.....
The ones at Fox advising 45 in this matter we're actually the voices of reason at this point. While general Flynn and many GOO congress people directly advocated for the overthrow of the government."
LosInLV,"Las Vegas, NV","@mattio60 Because a good portion of us (me not being one of them), thinks that their freedom means they can be total selfish fucking assholes and spread a virus that they think is a hoax conjured up by the government to suppress them. Then they cry when they’re dying in the hospitals."
